R:A::C:P,0,1 4,2 3 5 6
0,0.3150684931506849,0.3424657534246575,0.3424657534246575
1 4,0.21003134796238246,0.3166144200626959,0.47335423197492166
2 3 5 6,0.11825192802056556,0.3264781491002571,0.5552699228791774
