R:A::C:P,0,1 4,2 3 5 6
0,0.029449423815621,0.03201024327784891,0.03201024327784891
1 4,0.08578745198463508,0.1293213828425096,0.19334186939820744
2 3 5 6,0.058898847631242,0.16261203585147246,0.2765685019206146
