R:A::C:P,0,1 4,2 3 5 6
0,0.16911764705882354,0.09881422924901186,0.06377551020408163
1 4,0.49264705882352944,0.39920948616600793,0.3852040816326531
2 3 5 6,0.3382352941176471,0.5019762845849802,0.5510204081632653
