R:A::C:P,0 1,2 3 5 6,4
0 1,0.75,0.5029940119760479,0.49122807017543857
2 3 5 6,0.23684210526315788,0.46706586826347307,0.38596491228070173
4,0.013157894736842105,0.029940119760479042,0.12280701754385964
