R:A::C:P,0,1 2,3 6,4,5
0,0.029449423815621,0.024327784891165175,0.012804097311139564,0.015364916773367477,0.011523687580025609
1 2,0.10627400768245839,0.21254801536491677,0.13188220230473752,0.06145966709346991,0.06658130601792574
3 6,0.020486555697823303,0.058898847631242,0.06017925736235595,0.03841229193341869,0.026888604353393086
4,0.008962868117797696,0.012804097311139564,0.008962868117797696,0.008962868117797696,0.010243277848911651
5,0.008962868117797696,0.015364916773367477,0.02176696542893726,0.011523687580025609,0.015364916773367477
