R:A::C:P,0,1 2,3 6,4,5
0,0.16911764705882354,0.07509881422924901,0.05434782608695652,0.11320754716981132,0.08823529411764706
1 2,0.6102941176470589,0.6561264822134387,0.5597826086956522,0.4528301886792453,0.5098039215686274
3 6,0.11764705882352941,0.18181818181818182,0.2554347826086957,0.2830188679245283,0.20588235294117646
4,0.051470588235294115,0.039525691699604744,0.03804347826086957,0.0660377358490566,0.0784313725490196
5,0.051470588235294115,0.04743083003952569,0.09239130434782608,0.08490566037735849,0.11764705882352941
