R:A::C:P,0 3,1 4 5,2 6
0 3,0.1550925925925926,0.12121212121212122,0.10109289617486339
1 4 5,0.4236111111111111,0.41245791245791247,0.3333333333333333
2 6,0.4212962962962963,0.4663299663299663,0.5655737704918032
