R:A::C:P,0 3,1 4 5,2 6
0 3,0.048132183908045974,0.05172413793103448,0.02658045977011494
1 4 5,0.1314655172413793,0.17600574712643677,0.08764367816091954
2 6,0.1307471264367816,0.19899425287356323,0.14870689655172414
