R:A::C:P,0,1,2 3 6,4 5
0,0.40476190476190477,0.17857142857142858,0.06779661016949153,0.3
1,0.42857142857142855,0.6428571428571429,0.3898305084745763,0.36666666666666664
2 3 6,0.11904761904761904,0.17857142857142858,0.4406779661016949,0.23333333333333334
4 5,0.047619047619047616,0.0,0.1016949152542373,0.1
