R:A::C:P,0,1,2 3 6,4 5
0,0.4857142857142857,0.14285714285714285,0.11428571428571428,0.2571428571428571
1,0.2571428571428571,0.2571428571428571,0.32857142857142857,0.15714285714285714
2 3 6,0.11627906976744186,0.11627906976744186,0.6046511627906976,0.16279069767441862
4 5,0.18181818181818182,0.0,0.5454545454545454,0.2727272727272727
