R:A::C:P,0,1 3,2 5,4 6
0,0.16911764705882354,0.0743801652892562,0.07211538461538461,0.08717948717948718
1 3,0.47058823529411764,0.48760330578512395,0.375,0.358974358974359
2 5,0.22058823529411764,0.28512396694214875,0.35096153846153844,0.2923076923076923
4 6,0.13970588235294118,0.15289256198347106,0.20192307692307693,0.26153846153846155
