R:A::C:P,0,1 3,2 5,4 6
0,0.029449423815621,0.023047375160051217,0.019206145966709345,0.02176696542893726
1 3,0.08194622279129321,0.15108834827144688,0.0998719590268886,0.08962868117797695
2 5,0.03841229193341869,0.088348271446863,0.09346991037131883,0.07298335467349552
4 6,0.024327784891165175,0.04737516005121639,0.05377720870678617,0.06530089628681178
