R:A::C:P,0 3,1,2,4 5 6
0 3,0.052496798975672214,0.026888604353393086,0.019206145966709345,0.058898847631242
1,0.11651728553137004,0.08962868117797695,0.04481434058898848,0.10755441741357234
2,0.06017925736235595,0.03969270166453265,0.03841229193341869,0.08194622279129321
4 5 6,0.06658130601792574,0.03201024327784891,0.03329065300896287,0.13188220230473752
