R:A::C:P,0 3,1,2,4 5 6
0 3,0.1774891774891775,0.14285714285714285,0.14150943396226415,0.15488215488215487
1,0.3939393939393939,0.47619047619047616,0.330188679245283,0.2828282828282828
2,0.20346320346320346,0.2108843537414966,0.2830188679245283,0.21548821548821548
4 5 6,0.22510822510822512,0.17006802721088435,0.24528301886792453,0.3468013468013468
