R:A::C:P,0,1,2 6,3,4,5
0,21,5,7,3,5,1
1,33,14,34,13,13,7
2 6,8,9,20,11,6,6
3,0,1,4,4,1,2
4,1,0,3,2,5,0
5,2,0,4,2,0,0
