R:A::C:P,0 6,1,2 5,3 4
0 6,0.25142857142857145,0.18604651162790697,0.15862068965517243,0.18333333333333332
1,0.44571428571428573,0.5,0.4068965517241379,0.38333333333333336
2 5,0.2057142857142857,0.2558139534883721,0.2413793103448276,0.36666666666666664
3 4,0.09714285714285714,0.05813953488372093,0.19310344827586207,0.06666666666666667
