R:A::C:P,0 6,1 4,2,3,5
0 6,0.23809523809523808,0.1896551724137931,0.13725490196078433,0.10810810810810811,0.32
1 4,0.5170068027210885,0.5086206896551724,0.45098039215686275,0.4864864864864865,0.16
2,0.17687074829931973,0.2413793103448276,0.2549019607843137,0.21621621621621623,0.24
3,0.02040816326530612,0.05172413793103448,0.11764705882352941,0.08108108108108109,0.16
5,0.047619047619047616,0.008620689655172414,0.0392156862745098,0.10810810810810811,0.12
