R:A::C:P,0 4 6,1,2 5,3
0 4 6,0.625,0.21875,0.125,0.03125
1,0.3050847457627119,0.3728813559322034,0.22033898305084745,0.1016949152542373
2 5,0.23333333333333334,0.13333333333333333,0.43333333333333335,0.2
3,0.4,0.0,0.2,0.4
