R:A::C:P,0,1 5 6,2,3 4
0,0.022988505747126436,0.01867816091954023,0.005028735632183908,0.00646551724137931
1 5 6,0.11350574712643678,0.28304597701149425,0.0639367816091954,0.16307471264367815
2,0.028017241379310345,0.08764367816091954,0.029454022988505746,0.05244252873563218
3 4,0.017959770114942528,0.04310344827586207,0.022270114942528736,0.042385057471264365
