R:C::C:G,0,1,2,3,4,5
0,0.05,0.025,0.05,0.05,0.0625
1,0.1,0.075,0.1,0.05,0.125
2,0.075,0.05,0.05,0.0125,0.05
3,0.0125,0.0125,0.0125,0.0,0.0
4,0.0,0.0,0.0125,0.0125,0.0
5,0.0,0.0,0.0,0.0,0.0125
