R:A::C:P,0 5,1,2 6,3,4
0 5,0.048132183908045974,0.022270114942528736,0.021551724137931036,0.015804597701149427,0.014367816091954023
1,0.08405172413793104,0.07255747126436782,0.05675287356321839,0.02442528735632184,0.035919540229885055
2 6,0.13649425287356323,0.0617816091954023,0.14870689655172414,0.06752873563218391,0.0639367816091954
3,0.023706896551724137,0.007902298850574713,0.020114942528735632,0.010775862068965518,0.010775862068965518
4,0.01221264367816092,0.0035919540229885057,0.015804597701149427,0.009339080459770116,0.011494252873563218
