R:A::C:P,0 5,1,2 4,3 6
0 5,0.38095238095238093,0.21212121212121213,0.17647058823529413,0.058823529411764705
1,0.42857142857142855,0.6666666666666666,0.38235294117647056,0.35294117647058826
2 4,0.19047619047619047,0.12121212121212122,0.38235294117647056,0.35294117647058826
3 6,0.0,0.0,0.058823529411764705,0.23529411764705882
