R:A::C:P,0 1 5,2 3 4,6
0 1 5,0.56875,0.38125,0.05
2 3 4,0.42011834319526625,0.4556213017751479,0.1242603550295858
6,0.3783783783783784,0.40540540540540543,0.21621621621621623
