R:A::C:P,0,1 4 6,2 3 5
0,0.40476190476190477,0.24,0.08955223880597014
1 4 6,0.47619047619047616,0.54,0.47761194029850745
2 3 5,0.11904761904761904,0.22,0.43283582089552236
