R:A::C:P,0,1 4 6,2 3 5
0,0.4857142857142857,0.34285714285714286,0.17142857142857143
1 4 6,0.25316455696202533,0.34177215189873417,0.4050632911392405
2 3 5,0.1111111111111111,0.24444444444444444,0.6444444444444445
