R:A::C:P,0,1 4 6,2 3 5
0,0.1069182389937107,0.07547169811320754,0.03773584905660377
1 4 6,0.12578616352201258,0.16981132075471697,0.20125786163522014
2 3 5,0.031446540880503145,0.06918238993710692,0.18238993710691823
