R:A::C:P,0 1,2 4,3 5,6
0 1,0.30319148936170215,0.14095744680851063,0.07712765957446809,0.0797872340425532
2 4,0.07712765957446809,0.08776595744680851,0.0398936170212766,0.047872340425531915
3 5,0.015957446808510637,0.03723404255319149,0.03723404255319149,0.013297872340425532
6,0.007978723404255319,0.02127659574468085,0.010638297872340425,0.0026595744680851063
