R:A::C:P,0,1,2 4,3,5,6
0,21,5,9,3,1,3
1,33,14,35,13,7,12
2 4,8,8,23,10,5,11
3,0,1,4,4,2,1
5,2,0,3,2,0,1
6,1,1,0,3,1,0
