R:A::C:P,0,1,2,3,4,5,6,p
0,0.6818181818181818,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0
1,0.18181818181818182,0.38461538461538464,0.42105263157894735,0.0,0.25,0.14285714285714285,0.0,0.5
2,0.045454545454545456,0.19230769230769232,0.3157894736842105,0.0,0.0,0.14285714285714285,0.0,0.0
3,0.0,0.0,0.05263157894736842,0.0,0.0,0.2857142857142857,0.0,0.0
4,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0
5,0.045454545454545456,0.0,0.05263157894736842,0.0,0.25,0.14285714285714285,1.0,0.16666666666666666
6,0.0,0.0,0.05263157894736842,0.5,0.5,0.0,0.0,0.3333333333333333
p,0.045454545454545456,0.07692307692307693,0.10526315789473684,0.5,0.0,0.2857142857142857,0.0,0.0
