R:A::C:P,0,1,2,3,4,5,6
0,0.43243243243243246,0.25675675675675674,0.0945945945945946,0.04054054054054054,0.08108108108108109,0.06756756756756757,0.02702702702702703
1,0.24146981627296588,0.2650918635170604,0.10236220472440945,0.08923884514435695,0.13123359580052493,0.06561679790026247,0.10498687664041995
2,0.14181818181818182,0.18181818181818182,0.14909090909090908,0.14181818181818182,0.12363636363636364,0.12363636363636364,0.13818181818181818
3,0.16666666666666666,0.10784313725490197,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.1568627450980392,0.12745098039215685
4,0.1095890410958904,0.0684931506849315,0.2191780821917808,0.1780821917808219,0.2191780821917808,0.1232876712328767,0.0821917808219178
5,0.17708333333333334,0.125,0.10416666666666667,0.19791666666666666,0.14583333333333334,0.13541666666666666,0.11458333333333333
6,0.12531969309462915,0.09207161125319693,0.10230179028132992,0.14066496163682865,0.14066496163682865,0.17391304347826086,0.22506393861892582
