R:A::C:P,0 1 5,2 6,3 4
0 1 5,0.48024316109422494,0.2978142076502732,0.3423913043478261
2 6,0.4194528875379939,0.5655737704918032,0.49728260869565216
3 4,0.10030395136778116,0.1366120218579235,0.16032608695652173
