R:A::C:P,0 1 5,2 6,3 4
0 1 5,0.573502722323049,0.19782214156079855,0.22867513611615245
2 6,0.4144144144144144,0.3108108108108108,0.2747747747747748
3 4,0.37714285714285717,0.2857142857142857,0.33714285714285713
