R:A::C:P,0 4,1 3 5 6,2
0 4,0.06844106463878327,0.0779467680608365,0.028517110266159697
1 3 5 6,0.2376425855513308,0.2718631178707224,0.10456273764258556
2,0.051330798479087454,0.11406844106463879,0.045627376425855515
