R:A::C:P,0 4,1 2 3 5,6
0 4,0.45901639344262296,0.14736842105263157,0.0
1 2 3 5,0.5245901639344263,0.8421052631578947,1.0
6,0.01639344262295082,0.010526315789473684,0.0
