R:A::C:P,0 5,1,2 4,3 6
0 5,0.3941176470588235,0.18235294117647058,0.21764705882352942,0.20588235294117646
1,0.30708661417322836,0.2650918635170604,0.2335958005249344,0.1942257217847769
2 4,0.25862068965517243,0.15804597701149425,0.3074712643678161,0.27586206896551724
3 6,0.30425963488843816,0.09533468559837728,0.2535496957403651,0.34685598377281945
