R:A::C:P,0 5,1,2 4,3 6
0 5,0.1580188679245283,0.13247863247863248,0.10335195530726257,0.09308510638297872
1,0.2759433962264151,0.43162393162393164,0.24860335195530725,0.19680851063829788
2 4,0.21226415094339623,0.23504273504273504,0.2988826815642458,0.2553191489361702
3 6,0.35377358490566035,0.20085470085470086,0.34916201117318435,0.45478723404255317
