R:A::C:P,0 3 4,1 2,5,6
0 3 4,0.7346938775510204,0.22448979591836735,0.04081632653061224,0.0
1 2,0.5,0.3942307692307692,0.08653846153846154,0.019230769230769232
5,0.5,0.25,0.0,0.25
6,1.0,0.0,0.0,0.0
