R:A::C:P,0 5,1,2,3 4,6
0 5,0.0741444866920152,0.026615969581749048,0.022813688212927757,0.045627376425855515,0.009505703422053232
1,0.1634980988593156,0.0817490494296578,0.07604562737642585,0.08745247148288973,0.02091254752851711
2,0.049429657794676805,0.03802281368821293,0.045627376425855515,0.058935361216730035,0.019011406844106463
3 4,0.03802281368821293,0.009505703422053232,0.026615969581749048,0.015209125475285171,0.02091254752851711
6,0.019011406844106463,0.0076045627376425855,0.0076045627376425855,0.02091254752851711,0.015209125475285171
