R:A::C:P,0 4 5 6,1,2 3
0 4 5 6,0.1700404858299595,0.024291497975708502,0.07692307692307693
1,0.2631578947368421,0.05668016194331984,0.1417004048582996
2 3,0.12955465587044535,0.03643724696356275,0.10121457489878542
