R:A::C:P,0 1,2 4 6,3,5
0 1,0.6511627906976745,0.20930232558139536,0.06976744186046512,0.06976744186046512
2 4 6,0.28125,0.4375,0.1875,0.09375
3,0.0,0.6,0.4,0.0
5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
