R:A::C:P,0 1,2 4 6,3,5
0 1,0.4444444444444444,0.14285714285714285,0.047619047619047616,0.047619047619047616
2 4 6,0.07142857142857142,0.1111111111111111,0.047619047619047616,0.023809523809523808
3,0.0,0.023809523809523808,0.015873015873015872,0.0
5,0.007936507936507936,0.007936507936507936,0.007936507936507936,0.0
