R:A::C:P,0 6,1 2,3,4,5
0 6,0.36774193548387096,0.21935483870967742,0.12473118279569892,0.13118279569892474,0.15698924731182795
1 2,0.31859756097560976,0.3521341463414634,0.11128048780487805,0.12804878048780488,0.0899390243902439
3,0.29411764705882354,0.2549019607843137,0.14705882352941177,0.14705882352941177,0.1568627450980392
4,0.1917808219178082,0.2876712328767123,0.1780821917808219,0.2191780821917808,0.1232876712328767
5,0.2916666666666667,0.22916666666666666,0.19791666666666666,0.14583333333333334,0.13541666666666666
