R:A::C:P,0,1 3 4,2,5,6
0,0.07446808510638298,0.047872340425531915,0.010638297872340425,0.013297872340425532,0.013297872340425532
1 3 4,0.13297872340425532,0.22872340425531915,0.07712765957446809,0.02127659574468085,0.07712765957446809
2,0.026595744680851064,0.09574468085106383,0.034574468085106384,0.015957446808510637,0.0425531914893617
5,0.010638297872340425,0.013297872340425532,0.005319148936170213,0.007978723404255319,0.007978723404255319
6,0.0026595744680851063,0.02127659574468085,0.007978723404255319,0.007978723404255319,0.0026595744680851063
