R:A::C:P,0 2 6,1 3 5,4
0 2 6,0.4540540540540541,0.4175675675675676,0.12837837837837837
1 3 5,0.4386873920552677,0.42487046632124353,0.13644214162348878
4,0.410958904109589,0.3698630136986301,0.2191780821917808
