R:A::C:P,0 2 6,1 3 5,4
0 2 6,0.5419354838709678,0.5309278350515464,0.5
1 3 5,0.4096774193548387,0.422680412371134,0.41578947368421054
4,0.04838709677419355,0.04639175257731959,0.08421052631578947
