R:A::C:P,0,1 4 5 6,2 3
0,0.1069182389937107,0.0880503144654088,0.025157232704402517
1 4 5 6,0.1320754716981132,0.20754716981132076,0.18238993710691823
2 3,0.025157232704402517,0.0880503144654088,0.14465408805031446
