R:A::C:P,0,1 4 5 6,2 3
0,0.40476190476190477,0.22950819672131148,0.07142857142857142
1 4 5 6,0.5,0.5409836065573771,0.5178571428571429
2 3,0.09523809523809523,0.22950819672131148,0.4107142857142857
