R:A::C:P,0 4,1 6,2 5,3
0 4,0.4375,0.19642857142857142,0.2857142857142857,0.08035714285714286
1 6,0.30512820512820515,0.3564102564102564,0.2205128205128205,0.11794871794871795
2 5,0.2794759825327511,0.2663755458515284,0.31877729257641924,0.13537117903930132
3,0.2,0.28,0.34,0.18
