R:A::C:P,0 4,1 6,2 5,3
0 4,0.06274007682458387,0.028169014084507043,0.040973111395646605,0.011523687580025609
1 6,0.1523687580025608,0.17797695262483995,0.11011523687580026,0.058898847631242
2 5,0.08194622279129321,0.07810499359795134,0.09346991037131883,0.03969270166453265
3,0.012804097311139564,0.01792573623559539,0.02176696542893726,0.011523687580025609
