                               Overall Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    045-13-2-6   31.17%     25.32%     23.70%     2.11%   
                    056-13-2-4   31.17%     35.74%     28.71%     8.02%   
                    02-15-36-4   30.77%     37.72%     27.57%     7.75%   
                    03-1-246-5   30.77%     28.00%     23.81%     4.37%   
                    034-1-26-5   30.77%     27.56%     23.24%     4.07%   
                    04-13-2-56   30.77%     29.64%     26.06%     5.27%   
                    045-16-2-3   30.77%     32.93%     27.16%     6.59%   
                    046-1-23-5   30.77%     28.22%     23.68%     4.71%   
                    05-1-246-3   30.77%     35.38%     28.14%     9.70%   
                    056-14-2-3   30.77%     32.76%     27.14%     6.94%   
                    06-15-23-4   30.77%     38.16%     29.87%     10.43%  
                    02-1-356-4   30.36%     38.83%     27.90%     9.76%   
                    02-15-34-6   30.36%     28.28%     23.35%     2.50%   
                    0346-1-2-5   30.36%     25.66%     21.13%     2.03%   
                    06-14-2-35   30.36%     34.05%     28.30%     8.47%   
                    0-1-245-36   29.96%     37.30%     29.16%     11.55%  
                    0-15-26-34   29.96%     38.18%     30.49%     11.45%  
                    0-16-2-345   29.96%     35.66%     29.69%     9.79%   
                    03-15-26-4   29.96%     36.96%     29.05%     9.23%   
                    034-1-25-6   29.96%     26.48%     23.04%     4.16%   
                    035-1-26-4   29.96%     36.88%     28.40%     9.95%   
                    0356-1-2-4   29.96%     35.61%     26.71%     8.60%   
                    04-1-26-35   29.96%     36.50%     28.92%     11.13%  
                    045-1-23-6   29.96%     26.88%     23.69%     4.47%   
                    05-14-2-36   29.96%     34.14%     27.90%     8.39%   
                    056-1-23-4   29.96%     37.30%     28.70%     10.37%  
                    06-1-245-3   29.96%     35.04%     27.52%     9.18%   
                    0-15-23-46   29.55%     35.10%     28.72%     9.24%   
                    0-15-24-36   29.55%     36.76%     29.31%     10.26%  
                    02-1-346-5   29.55%     28.66%     22.11%     2.98%   
                    02-15-3-46   29.55%     32.40%     24.79%     4.20%   
                    03-1-245-6   29.55%     26.65%     23.50%     4.07%   
                    034-15-2-6   29.55%     25.09%     22.16%     1.78%   
                    0345-1-2-6   29.55%     24.48%     21.18%     1.86%   
                    036-1-24-5   29.55%     26.92%     22.74%     3.27%   
                    036-1-25-4   29.55%     36.69%     27.94%     9.81%   
                    04-1-23-56   29.55%     31.21%     26.05%     7.62%   
                    045-1-26-3   29.55%     34.08%     26.90%     8.38%   
                    046-1-25-3   29.55%     34.34%     26.69%     8.71%   
                    05-16-2-34   29.55%     35.30%     28.71%     8.69%   
                    06-15-24-3   29.55%     34.50%     27.68%     7.89%   
                    0-1-24-356   29.15%     37.88%     29.65%     12.26%  
                    02-1-345-6   29.15%     26.91%     22.28%     2.62%   
                    03-14-2-56   29.15%     27.56%     24.61%     3.76%   
                    03-15-24-6   29.15%     26.11%     23.65%     2.78%   
                    035-1-24-6   29.15%     26.03%     23.00%     3.50%   
                    036-15-2-4   29.15%     35.30%     27.06%     7.42%   
                    04-1-25-36   29.15%     36.53%     28.02%     10.92%  
                    046-15-2-3   29.15%     32.94%     25.81%     6.32%   
                    05-13-2-46   29.15%     31.80%     26.68%     5.92%   
                    06-13-2-45   29.15%     30.58%     26.23%     5.03%   
                    0-1-26-345   28.74%     36.81%     29.43%     11.57%  
                    0-13-2-456   28.74%     31.48%     27.38%     6.40%   
                    04-15-2-36   28.74%     35.14%     27.14%     8.53%   
                    056-1-24-3   28.74%     33.64%     26.51%     7.84%   
                    0-1-25-346   28.34%     37.48%     29.05%     12.02%  
                    02-1-34-56   28.34%     30.62%     23.68%     4.37%   
                    02-1-35-46   28.34%     32.83%     24.77%     5.68%   
                    03-16-2-45   28.34%     29.80%     25.67%     4.40%   
                    04-1-2-356   28.34%     36.26%     27.47%     10.54%  
                    0456-1-2-3   28.34%     31.70%     24.45%     5.71%   
                    05-1-26-34   28.34%     36.45%     28.45%     10.48%  
                    06-1-24-35   28.34%     34.94%     27.67%     9.36%   
                    0-15-2-346   27.94%     36.09%     28.17%     9.63%   
                    02-1-36-45   27.94%     31.70%     23.92%     4.71%   
                    046-1-2-35   27.94%     33.38%     25.80%     7.80%   
                    05-1-23-46   27.94%     33.36%     26.68%     8.27%   
                    05-1-24-36   27.94%     35.03%     27.27%     9.28%   
                    06-1-23-45   27.94%     32.14%     26.23%     7.38%   
                    06-1-25-34   27.94%     36.39%     27.96%     10.35%  
                    0-1-2-3456   27.53%     35.74%     27.69%     10.53%  
                    0-1-23-456   27.53%     33.04%     27.37%     8.76%   
                    02-1-3-456   27.53%     30.34%     23.43%     3.71%   
                    034-1-2-56   27.53%     27.43%     22.49%     3.65%   
                    06-15-2-34   27.53%     35.00%     27.07%     7.96%   
                    03-1-24-56   27.13%     28.45%     23.98%     4.65%   
                    03-1-26-45   27.13%     30.95%     25.41%     6.18%   
                    045-1-2-36   27.13%     33.16%     25.11%     7.26%   
                    03-1-25-46   26.72%     32.11%     25.36%     6.94%   
                    056-1-2-34   26.72%     34.14%     25.91%     7.91%   
                    03-15-2-46   26.32%     30.72%     24.48%     4.56%   
                    035-1-2-46   26.32%     30.64%     23.83%     5.28%   
                    036-1-2-45   26.32%     29.28%     23.42%     4.38%   
                    05-1-2-346   26.32%     34.35%     26.12%     8.66%   
                    06-1-2-345   26.32%     33.62%     26.01%     8.09%   
                    03-1-2-456   24.29%     28.66%     23.13%     4.07%   


                               Average Accuracy:                                

                      Grouping  Overall    Average    F1 Score     MCC    
                    0-12-356-4   38.06%     45.36%     33.78%     17.68%  
                    0-1256-3-4   50.20%     45.11%     35.89%     18.28%  
                    0-126-35-4   44.94%     44.93%     35.54%     17.78%  
                    0-125-36-4   41.70%     44.78%     33.87%     17.24%  
                    0-1-2356-4   37.65%     43.50%     33.86%     17.67%  
                    05-126-3-4   44.53%     42.76%     33.51%     15.33%  
                    06-125-3-4   41.70%     42.52%     32.24%     14.87%  
                    05-12-36-4   36.84%     42.51%     31.40%     14.70%  
                    01-256-3-4   45.34%     42.43%     34.57%     17.23%  
                    06-12-35-4   37.25%     42.42%     31.80%     14.78%  
                    0-16-235-4   36.44%     41.99%     34.48%     15.13%  
                    0-15-236-4   34.82%     41.71%     33.09%     14.46%  
                    01-25-36-4   42.11%     41.43%     33.01%     16.04%  
                    01-26-35-4   42.91%     41.40%     33.91%     16.25%  
                    0-13-256-4   35.63%     41.24%     33.95%     14.02%  
                    01-2-356-4   41.30%     41.15%     32.47%     15.66%  
                    056-12-3-4   37.65%     41.13%     30.65%     13.25%  
                    016-25-3-4   47.37%     40.84%     33.57%     14.46%  
                    015-26-3-4   45.34%     40.68%     33.07%     14.21%  
                    0-136-25-4   37.65%     40.40%     34.23%     13.12%  
                    0-156-23-4   35.22%     40.36%     33.49%     12.69%  
                    0-135-26-4   36.03%     40.22%     33.53%     12.72%  
                    05-1-236-4   33.20%     39.98%     31.05%     13.48%  
                    06-1-235-4   32.79%     39.95%     30.80%     13.43%  
                    016-2-35-4   45.75%     39.88%     32.68%     13.55%  
                    015-2-36-4   42.91%     39.76%     31.28%     13.09%  
                    0-1-256-34   31.17%     39.64%     31.14%     13.91%  
                    0-1356-2-4   39.68%     39.56%     33.51%     12.16%  
                    0-125-3-46   40.49%     39.46%     31.09%     13.69%  
                    0-12-35-46   36.03%     39.36%     30.65%     13.60%  
                    0156-2-3-4   48.99%     39.33%     32.01%     11.94%  
                    0-123-4-56   44.94%     38.96%     32.04%     13.00%  
                    02-1-356-4   30.36%     38.83%     27.90%     9.76%   
                    0-1236-4-5   55.06%     38.65%     32.99%     13.97%  
                    0-126-3-45   43.32%     38.48%     31.91%     13.26%  
                    05-16-23-4   32.79%     38.46%     31.51%     11.16%  
                    0256-1-3-4   37.25%     38.45%     28.37%     9.36%   
                    0-16-25-34   31.58%     38.43%     31.64%     12.06%  
                    03-1-256-4   31.17%     38.43%     29.70%     11.69%  
                    025-1-36-4   32.39%     38.29%     27.50%     9.09%   
                    0-14-256-3   35.22%     38.26%     32.38%     12.94%  
                    0-12-36-45   35.63%     38.23%     29.80%     12.63%  
                    0-15-26-34   29.96%     38.18%     30.49%     11.45%  
                    026-1-35-4   33.60%     38.16%     28.34%     9.20%   
                    06-15-23-4   30.77%     38.16%     29.87%     10.43%  
                    025-16-3-4   36.03%     38.06%     29.55%     8.43%   
                    05-13-26-4   32.79%     38.05%     31.25%     10.59%  
                    012-3-4-56   54.66%     38.03%     29.89%     11.85%  
                    06-13-25-4   32.39%     37.99%     30.76%     10.46%  
                    02-16-35-4   33.20%     37.93%     29.60%     8.57%   
                    0-1-24-356   29.15%     37.88%     29.65%     12.26%  
                    0-1-2456-3   33.60%     37.83%     30.13%     12.30%  
                    026-15-3-4   34.82%     37.73%     28.36%     7.73%   
                    02-15-36-4   30.77%     37.72%     27.57%     7.75%   
                    02-156-3-4   35.22%     37.67%     29.55%     7.64%   
                    0-1-246-35   31.17%     37.54%     30.17%     12.15%  
                    04-1-256-3   32.39%     37.53%     29.58%     12.11%  
                    0-1-25-346   28.34%     37.48%     29.05%     12.02%  
                    0-1235-4-6   51.82%     37.43%     32.26%     13.80%  
                    0-1-245-36   29.96%     37.30%     29.16%     11.55%  
                    056-1-23-4   29.96%     37.30%     28.70%     10.37%  
                    05-136-2-4   35.63%     37.27%     31.30%     9.76%   
                    0-14-25-36   31.98%     37.27%     30.82%     11.75%  
                    012-36-4-5   55.47%     37.24%     28.85%     11.16%  
                    0-14-26-35   32.79%     37.23%     31.72%     11.95%  
                    03-16-25-4   31.58%     37.21%     30.19%     9.83%   
                    0-156-2-34   31.98%     37.20%     30.69%     10.22%  
                    05-12-3-46   35.63%     37.19%     28.62%     11.15%  
                    0126-3-4-5   64.78%     37.17%     30.12%     11.20%  
                    0-12-34-56   36.03%     37.15%     29.56%     12.29%  
                    0-15-246-3   32.39%     37.11%     30.18%     10.67%  
                    0-16-245-3   33.60%     37.07%     31.20%     10.89%  
                    06-135-2-4   33.60%     37.04%     30.11%     9.23%   
                    0-14-2-356   31.17%     36.99%     30.28%     11.37%  
                    0-16-24-35   31.98%     36.97%     31.35%     11.07%  
                    03-15-26-4   29.96%     36.96%     29.05%     9.23%   
                    0-1-235-46   31.58%     36.89%     29.65%     12.25%  
                    035-1-26-4   29.96%     36.88%     28.40%     9.95%   
                    0-146-25-3   36.03%     36.87%     32.00%     10.73%  
                    0-12-3-456   35.22%     36.87%     29.31%     11.63%  
                    0-1-26-345   28.74%     36.81%     29.43%     11.57%  
                    0-15-24-36   29.55%     36.76%     29.31%     10.26%  
                    0-156-24-3   34.01%     36.71%     31.30%     10.15%  
                    036-1-25-4   29.55%     36.69%     27.94%     9.81%   
                    0-126-34-5   44.53%     36.61%     30.63%     12.23%  
                    01-236-4-5   47.37%     36.60%     31.59%     13.70%  
                    04-1-25-36   29.15%     36.53%     28.02%     10.92%  
                    04-1-26-35   29.96%     36.50%     28.92%     11.13%  
                    0-145-26-3   34.01%     36.50%     31.02%     9.88%   
                    05-1-26-34   28.34%     36.45%     28.45%     10.48%  
                    06-1-25-34   27.94%     36.39%     27.96%     10.35%  
                    04-16-25-3   32.79%     36.31%     30.07%     10.26%  
                    04-1-2-356   28.34%     36.26%     27.47%     10.54%  
                    012-35-4-6   55.47%     36.13%     29.55%     11.45%  
                    01-25-3-46   40.89%     36.11%     30.23%     12.49%  
                    01-23-4-56   42.51%     36.10%     31.04%     12.74%  
