R:A::C:P,0 4,1,2,3 5 6
0 4,0.06844106463878327,0.026615969581749048,0.028517110266159697,0.051330798479087454
1,0.17870722433460076,0.0817490494296578,0.07604562737642585,0.09315589353612168
2,0.051330798479087454,0.03802281368821293,0.045627376425855515,0.07604562737642585
3 5 6,0.058935361216730035,0.017110266159695818,0.028517110266159697,0.07984790874524715
