R:A::C:P,0,1 2 3 6,4 5
0,0.08502024291497975,0.06072874493927125,0.024291497975708502
1 2 3 6,0.1659919028340081,0.44534412955465585,0.1417004048582996
4 5,0.012145748987854251,0.044534412955465584,0.020242914979757085
