R:C::C:G,0,1,2,3,4,5,6
0,9,3,1,11,3,0
1,8,16,14,5,10,6
2,3,6,3,3,7,5
3,0,2,1,0,0,2
4,0,0,1,2,1,0
5,1,0,0,1,0,1
6,0,0,1,0,0,0
