R:A::C:P,0 1,2,3,4 5,6
0 1,0.1752873563218391,0.033045977011494254,0.02658045977011494,0.0617816091954023,0.03017241379310345
2,0.0639367816091954,0.029454022988505746,0.028017241379310345,0.04885057471264368,0.027298850574712645
3,0.020114942528735632,0.010775862068965518,0.010775862068965518,0.022270114942528736,0.009339080459770116
4 5,0.03017241379310345,0.01867816091954023,0.022988505747126436,0.03735632183908046,0.01221264367816092
6,0.0610632183908046,0.028735632183908046,0.039511494252873564,0.08836206896551724,0.06321839080459771
