name,overall,average,f1,mcc
0-1-23-456,0.34314980793854033,0.3473482043687523,0.32448320542314546,0.12040518080499542
0-1-235-46,0.3508322663252241,0.34332504828346155,0.3228028923337252,0.11517024373625798
0-123-46-5,0.4263764404609475,0.3399771401611874,0.31218179712538285,0.10378078177004965
0-1-2346-5,0.40717029449423814,0.3374296995396218,0.3135796583673118,0.10791906253481796
01-23-46-5,0.3854033290653009,0.33684686920387774,0.3274732836661594,0.11770402788694397
0-15-23-46,0.33418693982074266,0.3307302468677068,0.3123810802946416,0.09041510372966526
0-146-23-5,0.3892445582586428,0.32728164811798555,0.30562231631039405,0.08245547252759446
05-1-23-46,0.31241997439180536,0.3272284739566619,0.31049498133109127,0.1008944685408298
046-1-23-5,0.3380281690140845,0.3200865339023234,0.3042669496708769,0.0931609072042456
023-1-46-5,0.3405889884763124,0.3134139131528058,0.29905248813544383,0.0797567773721369
