R:A::C:P,0,1 3 5,2,4 6
0,0.4666666666666667,0.26666666666666666,0.06666666666666667,0.2
1 3 5,0.25365853658536586,0.32682926829268294,0.14146341463414633,0.2780487804878049
2,0.12345679012345678,0.38271604938271603,0.16049382716049382,0.3333333333333333
4 6,0.1,0.23333333333333334,0.16666666666666666,0.5
