R:A::C:P,0,1 3 5,2,4 6
0,0.07446808510638298,0.0425531914893617,0.010638297872340425,0.031914893617021274
1 3 5,0.13829787234042554,0.17819148936170212,0.07712765957446809,0.15159574468085107
2,0.026595744680851064,0.08244680851063829,0.034574468085106384,0.07180851063829788
4 6,0.007978723404255319,0.018617021276595744,0.013297872340425532,0.0398936170212766
