R:A::C:P,0,1 3 5,2,4 6
0,0.3010752688172043,0.1322314049586777,0.0784313725490196,0.10810810810810811
1 3 5,0.5591397849462365,0.5537190082644629,0.5686274509803921,0.5135135135135135
2,0.10752688172043011,0.256198347107438,0.2549019607843137,0.24324324324324326
4 6,0.03225806451612903,0.05785123966942149,0.09803921568627451,0.13513513513513514
