R:A::C:P,antag,fool,other,protag
antag,0.0625,0.5,0.21052631578947367,0.07692307692307693
fool,0.0625,0.0,0.0,0.038461538461538464
other,0.6875,0.0,0.4473684210526316,0.4230769230769231
protag,0.1875,0.5,0.34210526315789475,0.46153846153846156
