R:A::C:P,0 2,1,3 6,4,5
0 2,0.15019011406844107,0.060836501901140684,0.0741444866920152,0.028517110266159697,0.026615969581749048
1,0.20342205323193915,0.0817490494296578,0.057034220532319393,0.051330798479087454,0.03612167300380228
3 6,0.04182509505703422,0.013307984790874524,0.039923954372623575,0.019011406844106463,0.02091254752851711
4,0.015209125475285171,0.0038022813688212928,0.013307984790874524,0.0,0.013307984790874524
5,0.015209125475285171,0.0038022813688212928,0.019011406844106463,0.011406844106463879,0.0
