R:A::C:P,0,1 2 5,3 4,6
0,0.43243243243243246,0.4189189189189189,0.12162162162162163,0.02702702702702703
1 2 5,0.19680851063829788,0.4321808510638298,0.2526595744680851,0.11835106382978723
3 4,0.14285714285714285,0.4114285714285714,0.33714285714285713,0.10857142857142857
6,0.12531969309462915,0.36828644501278773,0.2813299232736573,0.22506393861892582
