R:A::C:P,0,1 2 5,3 4,6
0,0.022988505747126436,0.022270114942528736,0.00646551724137931,0.0014367816091954023
1 2 5,0.10632183908045977,0.23347701149425287,0.13649425287356323,0.0639367816091954
3 4,0.017959770114942528,0.05172413793103448,0.042385057471264365,0.013649425287356323
6,0.035201149425287355,0.10344827586206896,0.07902298850574713,0.06321839080459771
