R:A::C:P,0,1 2 5,3 4,6
0,0.12598425196850394,0.05419580419580419,0.024456521739130436,0.010101010101010102
1 2 5,0.5826771653543307,0.5681818181818182,0.5163043478260869,0.4494949494949495
3 4,0.0984251968503937,0.1258741258741259,0.16032608695652173,0.09595959595959595
6,0.19291338582677164,0.2517482517482518,0.29891304347826086,0.4444444444444444
