R:A::C:P,0 4,1 2,3 5 6
0 4,0.5945945945945946,0.1891891891891892,0.21621621621621623
1 2,0.3603238866396761,0.3319838056680162,0.3076923076923077
3 5 6,0.3090909090909091,0.2545454545454545,0.43636363636363634
